corridor,median_delay_ratio
IND422011AAD → IND423109AAA,1.7647058823529411
IND560099AAH → IND562125AAA,1.7647058823529411
IND712311AAA → IND751002AAB,1.7640737539613944
IND382430AAB → IND380005AAA,1.7638888888888888
IND302014AAB → IND303008AAB,1.7636363636363637
IND515004AAA → IND515671AAA,1.7633333333333332
IND504208AAB → IND505001AAB,1.7631160572337041
IND000000ACB → IND125005AAA,1.7626641651031894
IND845438AAA → IND845455AAB,1.7624223602484472
IND521301AAA → IND521001AAA,1.7623529411764705
IND583101AAA → IND577535AAC,1.7623007623007623
IND322001AAC → IND302014AAB,1.7619565217391304
IND508001AAA → IND501359AAE,1.7605603448275862
IND712311AAA → IND826004AAA,1.7581303831303832
IND131028AAB → IND247667AAB,1.7578817733990149
IND000000ACB → IND411033AAA,1.7577352472089314
IND140001AAA → IND140118AAA,1.7575757575757576
IND515301AAA → IND561202AAB,1.7573529411764706
IND505001AAA → IND505327AAA,1.7568710359408035
IND673592AAA → IND562132AAA,1.7567567567567568
IND421302AAG → IND413002AAA,1.7555555555555555
IND534001AAA → IND521333AAA,1.7541666666666667
IND335513AAA → IND335001AAA,1.7541478129713424
IND577132AAD → IND573134AAB,1.7539184952978055
IND501359AAE → IND500008AAC,1.753030303030303
IND000000ACB → IND462022AAA,1.7523526385862986
IND560099AAB → IND560078AAC,1.75
IND388220AAA → IND388320AAA,1.75
IND846004AAA → IND847103AAA,1.75
IND785001AAA → IND785682AAA,1.75
IND509301AAA → IND509216AAC,1.75
IND000000ACB → IND131028AAB,1.75
IND121002AAB → IND000000ACB,1.75
IND413709AAA → IND423109AAA,1.75
IND506143AAA → IND506167AAB,1.75
IND411033AAA → IND411036AAA,1.75
IND680587AAA → IND68004AAA,1.75
IND695121AAA → IND695572AAB,1.75
IND520011AAA → IND521185AAA,1.75
IND121004AAB → IND121004AAA,1.75
IND721636AAB → IND721602AAB,1.75
IND581343AAC → IND581314AAA,1.7495652173913043
IND621704AAA → IND621802AAA,1.7488505747126437
IND751002AAB → IND756100AAC,1.7486215538847119
IND382430AAB → IND387620AAB,1.7467948717948718
IND581334AAA → IND581314AAA,1.7460407239819005
IND625008AAA → IND626123AAA,1.744186046511628
IND382430AAB → IND000000ACB,1.744105335098885
IND424304AAC → IND425412AAA,1.742014742014742
IND390022AAA → IND395023AAA,1.7419354838709677
IND501359AAE → IND518002AAA,1.7419354838709677
IND000000ACB → IND328001AAA,1.7418941784424018
IND605010AAB → IND607001AAA,1.7413793103448276
IND562132AAA → IND600056AAB,1.7408999307261164
IND273014AAB → IND273155AAA,1.7407407407407407
IND575004AAB → IND671323AAD,1.7407407407407407
IND721602AAB → IND721139AAC,1.7404761904761905
IND586211AAA → IND585314AAA,1.7395833333333333
IND561202AAB → IND515134AAA,1.7393530997304583
IND742102AAB → IND713130AAA,1.7391304347826086
IND473443AAA → IND470113AAA,1.7391304347826086
IND341512AAA → IND341505AAA,1.7386363636363638
IND515004AAA → IND562132AAA,1.7386128364389233
IND625106AAA → IND625008AAA,1.737037037037037
IND414302AAB → IND412210AAC,1.736842105263158
IND521201AAA → IND521105AAA,1.736842105263158
IND560099AAB → IND683511AAB,1.7348495274795852
IND759122AAC → IND767017AAA,1.7347799259563965
IND562132AAA → IND000000ACB,1.7345395751989159
IND110037AAM → IND125001AAA,1.734375
IND501359AAE → IND500010AAA,1.7338638373121131
IND641062AAD → IND638401AAA,1.7333333333333334
IND400015AAA → IND421302AAG,1.7329545454545454
IND721501AAC → IND721306AAA,1.7327505827505827
IND395023AAA → IND562132AAA,1.7323290845886443
IND125005AAA → IND335513AAA,1.7321428571428572
IND365560AAA → IND365560AAB,1.7321428571428572
IND303503AAA → IND302014AAB,1.7320574162679425
IND345001AAA → IND342301AAA,1.7311827956989247
IND847212AAA → IND847226AAA,1.7307692307692308
IND572101AAA → IND561203AAB,1.729490022172949
IND505326AAB → IND505425AAA,1.7275541795665634
IND573116AAA → IND571432AAB,1.7272727272727273
IND132103AAA → IND132001AAA,1.7266233766233765
IND521225AAB → IND523002AAA,1.7256896071329062
IND600056AAB → IND562132AAA,1.725493963233361
IND842001AAA → IND854326AAB,1.7252747252747254
IND000000ACB → IND302022AAD,1.7249096748293857
IND422605AAA → IND413709AAA,1.724747474747475
IND413517AAA → IND431603AAA,1.7244897959183674
IND521185AAA → IND520011AAA,1.7241379310344827
IND403002AAA → IND403726AAB,1.7241379310344827
IND201301AAF → IND201304AAA,1.7222222222222223
IND148028AAA → IND147001AAD,1.7222222222222223
IND764071AAB → IND764073AAA,1.7222222222222223
IND144514AAA → IND141115AAA,1.7211538461538463
IND733140AAA → IND733102AAA,1.720909090909091
IND380006AAA → IND382430AAB,1.7207792207792207
IND560099AAB → IND560002AAA,1.7207792207792207
IND848114AAA → IND848210AAA,1.72
IND580028AAA → IND562132AAA,1.7193801833260585
IND000000AEL → IND000000ACB,1.7192118226600983
IND462022AAA → IND000000ACB,1.7184175531914894
IND508223AAA → IND500039AAC,1.7182539682539684
IND723130AAA → IND723101AAA,1.7182539682539684
IND600056AAB → IND530012AAA,1.717687074829932
IND732204AAB → IND732123AAC,1.717204301075269
IND306401AAB → IND343001AAA,1.717142857142857
IND396321AAA → IND396580AAB,1.7165178571428572
IND362220AAA → IND362265AAA,1.7148148148148148
IND211002AAB → IND209304AAA,1.714607170099161
IND000000ACB → IND110043AAA,1.7142857142857142
IND630561AAA → IND623407AAA,1.7142857142857142
IND758035AAA → IND758001AAA,1.7142857142857142
IND301001AAB → IND321001AAB,1.7142857142857142
IND335501AAA → IND331701AAA,1.7142857142857142
IND515004AAA → IND515401AAB,1.7142857142857142
IND424006AAA → IND425405AAA,1.7142857142857142
IND641062AAD → IND641607AAA,1.712820512820513
IND333504AAA → IND332713AAA,1.7126829268292685
IND575004AAB → IND562132AAA,1.7121050130672368
IND282001AAC → IND000000ACB,1.7117940199335546
IND623315AAB → IND614620AAA,1.7113095238095237
IND000000AAS → IND783370AAC,1.7112794612794613
IND465001AAA → IND462022AAA,1.7111111111111112
IND136027AAA → IND132039AAA,1.7100840336134453
IND396445AAA → IND396321AAA,1.7083333333333333
IND816109AAA → IND826004AAA,1.7076271186440677
IND535501AAB → IND532001AAB,1.7066683316683315
IND625532AAA → IND685514AAA,1.7060160427807487
IND533262AAA → IND533106AAA,1.7059025394646534
IND424006AAA → IND424101AAA,1.7058823529411764
IND516360AAB → IND516001AAA,1.7049689440993787
IND305001AAC → IND342602AAC,1.7048611111111112
IND852118A1B → IND854326AAB,1.7045454545454546
IND515004AAA → IND501359AAE,1.704225352112676
IND387001AAA → IND388220AAA,1.7041666666666666
IND181152AAB → IND160002AAC,1.703448275862069
IND202001AAB → IND282002AAD,1.7033816425120771
IND574216AAA → IND562132AAA,1.7030303030303031
IND421302AAG → IND562132AAA,1.7018633540372672
IND160002AAC → IND110037AAM,1.701063829787234
IND121004AAB → IND121001AAA,1.7
IND586211AAA → IND586128AAA,1.7
IND670643AAA → IND673632AAA,1.7
IND000000ACA → IND140406AAA,1.699248120300752
IND263153AAB → IND263139AAA,1.6964285714285714
IND302014AAB → IND303603AAB,1.6944444444444444
IND421302AAG → IND422011AAD,1.6933333333333334
IND363330AAB → IND363310AAB,1.6926765475152572
IND388320AAA → IND387001AAA,1.6923076923076923
IND530012AAA → IND532001AAB,1.6911335578002245
IND637408AAA → IND637001AAA,1.6909814323607426
IND752030AAA → IND754022AAA,1.690909090909091
IND209304AAA → IND211002AAB,1.690909090909091
IND560099AAB → IND683511AAA,1.6888888888888889
IND712311AAA → IND821115AAB,1.6878048780487804
IND756045AAB → IND756019AAA,1.6875
IND486771AAA → IND486661AAA,1.6875
IND000000ACA → IND147301AAA,1.6851851851851851
IND562132AAA → IND000000ACS,1.6851851851851851
IND509358AAA → IND509324AAA,1.6851851851851851
IND344022AAB → IND342301AAA,1.684782608695652
IND411033AAA → IND562132AAA,1.6844058197441656
IND000000ACB → IND562132AAA,1.6844001999514844
IND605601AAA → IND600056AAB,1.6843396226415095
IND425201AAA → IND425508AAB,1.6842105263157894
IND842003AAB → IND484661AAE,1.6842105263157894
IND600044AAD → IND600056AAB,1.6842105263157894
IND364004AAB → IND365560AAA,1.6842105263157894
IND712612AAA → IND722154AAA,1.6842105263157894
IND000000ACA → IND142401AAA,1.6842105263157894
IND562132AAA → IND560058AAD,1.6842105263157894
IND423601AAA → IND423701AAB,1.6833333333333333
IND142001AAB → IND152026AAA,1.6830357142857144
IND306401AAB → IND342005AAD,1.6825307950727884
IND562132AAA → IND421302AAG,1.6819925375736653
IND509124AAA → IND509103AAC,1.6818181818181819
IND125001AAA → IND335513AAA,1.6818181818181819
IND610001AAA → IND614715AAA,1.6818181818181819
IND600016AAC → IND600119AAA,1.681159420289855
IND573201AAB → IND573134AAB,1.6808149405772497
IND573116AAA → IND573142AAA,1.6801801801801801
IND532201AAA → IND532222AAA,1.68
IND573201AAB → IND573116AAA,1.6787749287749287
IND600056AAB → IND600044AAE,1.6785714285714286
IND363621AAB → IND360002AAB,1.6777777777777778
IND141003AAB → IND142026AAA,1.6774193548387097
IND533106AAA → IND533201AAA,1.6774193548387097
IND245304AAA → IND245101AAA,1.6770833333333335
IND206001AAA → IND000000ACB,1.676923076923077
IND334803AAA → IND341001AAC,1.6764705882352942
IND508248AAB → IND508377AAB,1.6764705882352942
IND382430AAB → IND364004AAB,1.6753246753246753
IND591201AAA → IND586101AAB,1.6746031746031746
IND160002AAC → IND562132AAA,1.673992673992674
IND000000ACB → IND110030AAD,1.6734693877551021
IND251001AAA → IND247554AAA,1.6733333333333333
IND575014AAA → IND403726AAA,1.6725663716814159
IND123001AAA → IND123401AAB,1.6714285714285715
IND390020AAA → IND391110AAD,1.6706766917293234
IND673573AAA → IND673592AAA,1.670508474576271
IND480661AAA → IND480001AAA,1.6703296703296702
IND184104AAA → IND160002AAC,1.6697247706422018
IND131028AAB → IND247667AAA,1.6695275821596245
IND842003AAB → IND480661AAA,1.6690775681341719
IND501359AAE → IND562132AAA,1.66840755235879
IND110037AAM → IND202001AAB,1.6680790960451977
IND140301AAA → IND140001AAA,1.6666666666666667
IND000000ADV → IND600044AAC,1.6666666666666667
IND603203AAA → IND600048AAA,1.6666666666666667
IND591123AAC → IND587103AAB,1.6666666666666667
IND382430AAB → IND389001AAA,1.6666666666666667
IND515865AAB → IND515761AAA,1.6666666666666667
IND712311AAA → IND712310AAE,1.6666666666666667
IND560300AAA → IND562132AAA,1.6666666666666667
IND580028AAA → IND591123AAC,1.6666666666666667
IND533106AAA → IND530012AAA,1.6659671532846716
IND785612AAB → IND785621AAA,1.6654040404040404
IND680307AAA → IND680712AAA,1.6643356643356644
IND605010AAB → IND600056AAB,1.6643356643356644
IND110030AAD → IND000000ACB,1.6631205673758864
IND303106AAA → IND303002AAA,1.6626984126984126
IND689650AAA → IND690548AAA,1.6622807017543861
IND608301AAA → IND639104AAB,1.6620298604878845
IND574117AAA → IND576101AAA,1.6614906832298137
IND732103AAB → IND733128AAA,1.660919540229885
IND757037AAA → IND758001AAA,1.6604761904761904
IND341303AAA → IND341306AAA,1.6602564102564101
IND131028AAE → IND124507AAA,1.6597701149425288
IND521225AAB → IND501359AAE,1.659377387318564
IND403726AAA → IND581303AAA,1.6585365853658536
IND712311AAA → IND713145AAB,1.6581081081081082
IND523002AAA → IND523226AAA,1.6578947368421053
IND781018AAB → IND781354AAA,1.6574074074074074
IND403726AAA → IND403702AAA,1.6569444444444446
IND562132AAA → IND501359AAE,1.656862745098039
IND742101AAC → IND713130AAA,1.6551724137931034
IND305901AAA → IND342602AAC,1.653718091009989
IND842003AAB → IND487001AAA,1.6533333333333333
IND415409AAB → IND415124AAA,1.6515151515151516
IND515134AAA → IND515201AAA,1.650997150997151
IND673632AAA → IND683511AAA,1.6505028735632183
IND518124AAA → IND518206AAA,1.65
IND322201AAA → IND303503AAA,1.6490147783251232
IND334001AAC → IND341001AAC,1.6488095238095237
IND686507AAA → IND686540AAA,1.6483516483516483
IND110052AAA → IND000000ACB,1.6481481481481481
IND131028AAB → IND160002AAC,1.6479568926807364
IND621211AAA → IND621010AAA,1.6477272727272727
IND732103AAB → IND732123AAC,1.6470588235294117
IND384205AAA → IND384355AAB,1.6470588235294117
IND122001AAA → IND000000ACB,1.6470588235294117
IND562132AAA → IND580028AAA,1.6464669606888518
IND571105AAA → IND571213AAA,1.6442687747035574
IND494334AAB → IND493445AAB,1.6435643564356435
IND201204AAA → IND250002AAA,1.6428571428571428
IND384205AAA → IND385001AAA,1.6428571428571428
IND147301AAA → IND000000ACA,1.6416666666666666
IND000000ABD → IND562132AAA,1.6409012020312401
IND585314AAA → IND586211AAA,1.64
IND518002AAA → IND584101AAA,1.64
IND131028AAB → IND248001AAD,1.6395348837209303
IND571104AAA → IND573142AAA,1.6394230769230769
IND341001AAC → IND341303AAA,1.6388888888888888
IND636705AAB → IND562132AAA,1.638095238095238
IND125050AAA → IND125051AAA,1.6363636363636365
IND571111AAB → IND571313AAB,1.6363636363636365
IND562132AAA → IND560078AAC,1.6363636363636365
IND600056AAB → IND600110AAA,1.6363636363636365
IND184121AAA → IND160002AAC,1.6363636363636365
IND244901AAC → IND244921AAB,1.6363636363636365
IND673104AAA → IND673506AAA,1.6363636363636365
IND506001AAC → IND505122AAA,1.6355042016806722
IND395023AAA → IND382430AAB,1.6352201257861636
IND627756AAA → IND626117AAA,1.6348484848484848
IND334001AAC → IND334803AAA,1.634640522875817
IND843109AAB → IND843126AAA,1.6345238095238095
IND302022AAD → IND000000ACB,1.6326530612244898
IND416012AAA → IND415409AAB,1.6316287878787878
IND148028AAA → IND147001AAB,1.631578947368421
IND335001AAA → IND125104AAA,1.6314655172413794
IND524003AAA → IND501359AAE,1.6310679611650485
IND131028AAB → IND244001AAA,1.630532706619663
IND231225AAB → IND486886AAA,1.6296296296296295
IND560099AAB → IND000000ACS,1.6294642857142856
IND631102AAA → IND600056AAB,1.6284461152882206
IND532222AAA → IND532001AAB,1.6282894736842106
IND000000ACB → IND110092AAC,1.627906976744186
IND487001AAB → IND487551AAA,1.627659574468085
IND562132AAA → IND572101AAA,1.6264367816091956
IND411033AAA → IND000000ACB,1.6259825254974918
IND506002AAA → IND506343AAA,1.6258169934640523
IND600056AAB → IND632006AAA,1.62531328320802
IND302014AAA → IND000000ACB,1.625
IND721134AAB → IND721139AAC,1.625
IND402109AAA → IND402301AAA,1.625
IND221303AAA → IND231001AAA,1.625
IND854335AAA → IND852111AAA,1.625
IND518002AAA → IND518401AAA,1.6246334310850439
IND361001AAA → IND361305AAC,1.6246130030959751
IND518102AAA → IND518002AAA,1.6229508196721312
IND000000ACB → IND000000AEL,1.6229096989966556
IND562132AAA → IND416012AAA,1.6226415094339623
IND395023AAA → IND390022AAA,1.6226415094339623
IND600056AAB → IND560099AAB,1.6216374269005849
IND562132AAA → IND560300AAA,1.6216216216216217
IND441904AAB → IND441912AAA,1.6214285714285714
IND110043AAC → IND000000ACB,1.6206896551724137
IND282001AAA → IND000000ACB,1.6201923076923077
IND000000ACA → IND143001AAA,1.619718309859155
IND679329AAA → IND673639AAA,1.619047619047619
IND110035AAC → IND110037AAM,1.619047619047619
IND639001AAA → IND624001AAA,1.6181818181818182
IND122004AAA → IND000000ACB,1.6176470588235294
IND581115AAC → IND581110AAE,1.6172161172161172
IND515591AAA → IND516269AAA,1.6162029459901799
IND577002AAA → IND580028AAA,1.6158318425760285
IND628613AAA → IND627005AAA,1.6153846153846154
IND509216AAC → IND501359AAE,1.6153846153846154
IND560099AAB → IND560043AAC,1.6153846153846154
IND811213AAA → IND813213AAA,1.6139162561576355
IND370001AAA → IND370615AAB,1.613871635610766
IND606105AAA → IND606201AAC,1.6132478632478633
IND722101AAB → IND713205AAB,1.6129032258064515
IND627117AAA → IND629001AAA,1.6125
IND643217AAA → IND643001AAA,1.6116071428571428
IND389001AAA → IND389151AAA,1.6111111111111112
IND507111AAA → IND507117AAB,1.6107994389901823
IND501359AAE → IND500050AAA,1.610344827586207
IND244301AAA → IND244412AAA,1.6100230414746544
IND501141AAA → IND501101AAB,1.6098484848484849
IND131028AAB → IND124001AAB,1.6095238095238096
IND361305AAC → IND361335AAA,1.6091101694915255
IND342005AAD → IND342902A1B,1.6090909090909091
IND370201AAA → IND363310AAB,1.608695652173913
IND736146AAA → IND736135AAA,1.6086226203807392
IND560060AAB → IND562132AAA,1.6071428571428572
IND700026AAC → IND700065AAA,1.6052631578947367
IND344001AAA → IND342301AAA,1.6042568542568543
IND110092AAC → IND000000ACB,1.6
IND212501AAA → IND212402AAA,1.6
IND390022AAA → IND382430AAB,1.6
IND636352AAA → IND636705AAB,1.6
IND151001AAA → IND160002AAC,1.6
IND000000ACB → IND121002AAB,1.6
IND221010AAB → IND232101AAB,1.6
IND852111AAA → IND852118AAA,1.5999999999999999
IND600056AAB → IND501359AAE,1.5994897959183674
IND530012AAA → IND751002AAB,1.596638655462185
IND493118AAC → IND495334AAB,1.5962962962962963
IND574221AAA → IND562132AAA,1.5961538461538463
IND414502AAA → IND431107AAB,1.5961538461538463
IND160002AAC → IND151001AAA,1.5928571428571427
IND581119AAB → IND577002AAA,1.5923611111111111
IND581400AAB → IND581325AAA,1.5884180790960452
IND523002AAA → IND523230AAA,1.588235294117647
IND680307AAA → IND683511AAA,1.588235294117647
IND573103AAA → IND572201AAB,1.588235294117647
IND680712AAA → IND683511AAA,1.587878787878788
IND110037AAM → IND000000ACB,1.586993970714901
IND562132AAA → IND583101AAA,1.586372679045093
IND423601AAA → IND413709AAA,1.586007702182285
IND312001AAA → IND311001AAA,1.5853658536585367
IND532127AAA → IND535591AAA,1.5833806012478728
IND131021AAA → IND131028AAA,1.5833333333333333
IND383255AAB → IND384205AAA,1.5833333333333333
IND201007AAA → IND201001AAA,1.5833333333333333
IND732138AAA → IND733102AAA,1.582258064516129
IND312403AAA → IND312001AAA,1.5813953488372092
IND000000ACB → IND121004AAB,1.5806451612903225
IND802212AAA → IND821115AAB,1.5804195804195804
IND203135AAA → IND203396AAB,1.5787037037037037
IND560058AAB → IND562132AAA,1.577777777777778
IND632006AAA → IND562132AAA,1.5774147727272727
IND562132AAA → IND577002AAA,1.5769230769230769
IND000000ACA → IND144001AAB,1.5769230769230769
IND505001AAB → IND505172AAA,1.5763888888888888
IND361315AAA → IND361335AAA,1.576036866359447
IND140401AAA → IND142401AAA,1.5757575757575757
IND122004AAA → IND122413AAE,1.5757575757575757
IND332001AAB → IND334001AAB,1.5757142857142856
IND201001AAC → IND000000ACB,1.574468085106383
IND332001AAB → IND334001AAC,1.5739130434782609
IND577535AAC → IND577522AAA,1.5732142857142857
IND362560AAA → IND362150AAA,1.5714285714285714
IND160002AAC → IND140301AAA,1.571256038647343
IND304001AAA → IND322001AAC,1.5686274509803921
IND577501AAA → IND577002AAA,1.5684754521963824
IND751015AAA → IND752050AAA,1.5681818181818183
IND591126AAA → IND591102AAA,1.5666666666666667
IND562132AAA → IND411033AAA,1.5659748403559668
IND524132AAA → IND524101AAB,1.565217391304348
IND625008AAA → IND685514AAA,1.565217391304348
IND626607AAB → IND625008AAA,1.5649213075060533
IND605601AAA → IND636102AAA,1.5645833333333332
IND272001AAA → IND272175AAA,1.5625
IND000000ACB → IND201007AAA,1.5625
IND385001AAA → IND385535AAA,1.5625
IND614616AAA → IND630002AAA,1.5606060606060606
IND284001AAA → IND284403AAA,1.5593220338983051
IND562132AAA → IND560043AAC,1.5593073593073594
IND363310AAB → IND382430AAB,1.5591185130658816
IND683511AAA → IND562132AAA,1.5591130717436732
IND362150AAA → IND362001AAA,1.5588235294117647
IND635802AAB → IND562132AAA,1.5588235294117647
IND341030AAA → IND341303AAA,1.558139534883721
IND523316AAB → IND522647AAA,1.5566239316239316
IND606003AAA → IND606105AAA,1.5555555555555556
IND125005AAA → IND335524AAA,1.5555555555555556
IND586128AAA → IND586211AAA,1.5555555555555556
IND110044AAB → IND201301AAF,1.5555555555555556
IND302014AAA → IND110037AAM,1.5544117647058824
IND303702AAB → IND332001AAB,1.5528601377657982
IND621802AAA → IND621212AAA,1.552325581395349
IND722202AAA → IND722101AAC,1.5517241379310345
IND695121AAA → IND695541AAA,1.5517241379310345
IND501359AAE → IND515004AAA,1.5507188284966062
IND627005AAA → IND627117AAA,1.55
IND144514AAA → IND000000ACA,1.5495689655172413
IND768028AAB → IND767001AAA,1.548955108359133
IND571213AAA → IND571114AAA,1.5486205336951606
IND521225AAB → IND521185AAA,1.5476190476190474
IND474003AAA → IND476001AAA,1.5472972972972974
IND802119AAA → IND802158AAB,1.5472906403940887
IND000000ACB → IND110085AAB,1.5454545454545454
IND535558AAA → IND535501AAB,1.5454545454545454
IND695609AAA → IND695012AAA,1.5454545454545454
IND000000ACB → IND201001AAC,1.5454545454545454
IND621212AAA → IND621704AAA,1.5454545454545454
IND530043AAA → IND531163AAA,1.5454545454545454
IND518002AAA → IND509124AAA,1.5454545454545454
IND181152AAB → IND184121AAA,1.54502688172043
IND562132AAA → IND560099AAB,1.5444664031620552
IND562132AAA → IND573201AAB,1.5441520467836258
IND516001AAA → IND516227AAA,1.5440729483282674
IND751002AAB → IND530012AAA,1.544038538739462
IND580028AAA → IND421302AAG,1.5423946668990458
IND411033AAA → IND501359AAE,1.540785498489426
IND333042AAA → IND333031AAA,1.54
IND384355AAB → IND385001AAA,1.5396349413298567
IND361305AAC → IND361315AAA,1.5393145161290323
IND160002AAC → IND140901AAA,1.5384615384615385
IND000000ACB → IND110037AAK,1.5384615384615385
IND581314AAA → IND581334AAA,1.5384615384615385
IND639104AAB → IND620012AAA,1.5378787878787878
IND635001AAA → IND562132AAA,1.5368508221933042
IND600056AAB → IND524003AAA,1.5364238410596027
IND515201AAA → IND515134AAA,1.535890073831009
IND322230AAA → IND322241AAA,1.5357142857142858
IND110037AAM → IND811399AAA,1.534313725490196
IND284403AAA → IND472001AAA,1.5341995841995844
IND465669AAB → IND465683AAA,1.534159159159159
IND562132AAA → IND577598AAC,1.5339366515837103
IND560043AAC → IND560064AAA,1.5313725490196077
IND581334AAA → IND581320AAA,1.530791788856305
IND560058AAD → IND562132AAA,1.5298245614035089
IND585222AAA → IND585307AAB,1.5283347863993026
IND474003AAA → IND000000ACB,1.528301886792453
IND756019AAA → IND756032AAA,1.5277777777777777
IND470117AAA → IND470227AAB,1.5276272207166515
IND691506AAA → IND691305AAA,1.5263157894736843
IND341001AAC → IND341030AAA,1.5261984392419174
IND411033AAA → IND410505AAB,1.5258620689655173
IND585104AAA → IND586128AAA,1.5254237288135593
IND303108AAB → IND303106AAA,1.524731182795699
IND501359AAE → IND523002AAA,1.5238095238095237
IND110044AAB → IND000000ACB,1.5238095238095237
IND733134AAA → IND733129AAB,1.5238095238095237
IND722143AAB → IND723133AAA,1.5238095238095237
IND591304AAA → IND586101AAA,1.5238095238095237
IND530012AAA → IND533106AAA,1.5231481481481481
IND423106AAA → IND423105AAA,1.5227743271221532
IND560043AAC → IND560099AAB,1.5227272727272727
IND249201AAA → IND246174AAA,1.5218962585034013
IND532440AAA → IND532001AAB,1.5217391304347827
IND328001AAA → IND000000ACB,1.5217357625333086
IND632402AAA → IND631102AAA,1.5208695652173914
IND000000ACT → IND000000ACB,1.5205254515599342
IND503187AAA → IND503122AAA,1.52
IND560300AAB → IND563101AAB,1.5199692780337941
IND515134AAA → IND515591AAA,1.519675925925926
IND756100AAC → IND757037AAA,1.5196078431372548
IND000000ACA → IND142001AAB,1.519091847265222
IND306902AAA → IND306116AAA,1.5185185185185186
IND403507AAA → IND403726AAB,1.5172413793103448
IND203135AAA → IND203390AAA,1.5168539325842696
IND521225AAB → IND521301AAA,1.5166666666666666
IND642001AAA → IND642126AAA,1.5161290322580645
IND132103AAB → IND132001AAA,1.5142857142857142
IND000000ACA → IND152026AAA,1.514018691588785
IND501359AAE → IND501141AAA,1.5139762403913348
IND177203AAA → IND177101AAA,1.5135135135135136
IND574239AAA → IND574221AAA,1.5128205128205128
IND388121AAA → IND388620AAB,1.5125
IND360575AAA → IND360510AAB,1.5121951219512195
IND521225AAB → IND507002AAA,1.5116279069767442
IND335513AAA → IND335804AAD,1.5113636363636362
IND624202AAA → IND625218AAA,1.5108695652173914
IND413002AAA → IND413501AAA,1.5106382978723405
IND560099AAB → IND560300AAA,1.509433962264151
IND312605AAB → IND458001AAB,1.5092592592592593
IND626138AAA → IND625008AAA,1.5086232530478738
IND425401AAA → IND425109AAA,1.5086206896551724
IND206122AAA → IND206001AAA,1.5075757575757576
IND403726AAA → IND411033AAA,1.5070422535211268
IND480886AAA → IND480001AAA,1.5052083333333335
IND501359AAE → IND509001AAA,1.5045454545454544
IND176201AAA → IND176303AAA,1.5035135135135134
IND184104AAA → IND181152AAA,1.503420523138833
IND581303AAA → IND581325AAA,1.5030141843971632
IND413002AAA → IND501359AAE,1.5009293680297398
IND262501AAA → IND263153AAB,1.5000216422109682
IND852111AAA → IND854335AAA,1.5
IND273155AAA → IND273303AAA,1.5
IND560099AAB → IND560058AAB,1.5
IND691574AAA → IND695614AAA,1.5
IND505001AAB → IND505184AAC,1.5
IND209304AAA → IND206122AAA,1.5
IND144001AAB → IND144401AAB,1.5
IND411021AAA → IND411033AAA,1.5
IND679531AAA → IND680587AAA,1.5
IND563101AAB → IND563131AAA,1.5
IND591237AAB → IND591201AAA,1.5
IND614602AAA → IND614804AAA,1.5
IND516269AAA → IND516390AAA,1.5
IND786001AAB → IND786602AAA,1.5
IND641006AAD → IND641062AAD,1.5
IND131028AAB → IND244235AAA,1.4965252525252524
IND695012AAA → IND691001AAB,1.496031746031746
IND521225AAB → IND521201AAA,1.4952830188679245
IND134203AAA → IND140501AAA,1.4935897435897436
IND332001AAB → IND333028AAA,1.4932330827067668
IND501359AAE → IND585104AAA,1.4928571428571429
IND328001AAA → IND474003AAA,1.4915254237288136
IND560099AAB → IND562132AAA,1.4905525846702319
IND144001AAB → IND143001AAA,1.4903810580836108
IND576101AAA → IND576201AAA,1.4889643463497455
IND843126AAA → IND843109AAB,1.488695652173913
IND792001AAA → IND792110AAA,1.4883720930232558
IND683511AAA → IND680104AAA,1.4882928905917412
IND535501AAB → IND532440AAA,1.4880952380952381
IND561203AAB → IND562101AAA,1.486842105263158
IND560300AAA → IND563101AAB,1.4868334430546413
IND581402AAA → IND577401AAA,1.4864864864864864
IND413304AAA → IND415301AAB,1.485837922895358
IND560048AAB → IND560099AAB,1.4857142857142858
IND505467AAA → IND505122AAA,1.4854215918045703
IND854326AAB → IND854311AAA,1.4852941176470589
IND571430AAA → IND571124AAA,1.4848484848484849
IND503122AAA → IND502110AAA,1.4821200510855683
IND131028AAB → IND000000ACB,1.4819264069264069
IND515671AAA → IND515134AAA,1.4814814814814814
IND627811AAA → IND627401AAA,1.4810659186535764
IND533308AAB → IND533003AAA,1.4805194805194806
IND768028AAA → IND767001AAA,1.4799616490891658
IND560300AAA → IND560085AAA,1.4797297297297298
IND641062AAD → IND642001AAA,1.4797297297297298
IND770001AAA → IND770017AAB,1.4777667984189722
IND560078AAC → IND562132AAA,1.4761904761904763
IND201007AAB → IND110044AAB,1.4761904761904763
IND523002AAA → IND523105AAA,1.4761904761904763
IND262001AAA → IND262122AAB,1.475609756097561
IND247554AAA → IND248001AAD,1.4755808440018967
IND160002AAC → IND176041AAA,1.4733386496544392
IND574202AAA → IND574239AAA,1.4727047146401984
IND509124AAA → IND584101AAA,1.472142857142857
IND680104AAA → IND679576AAA,1.4705882352941178
IND600056AAB → IND600044AAD,1.4705882352941178
IND487001AAA → IND487551AAA,1.47
IND507123AAA → IND506314AAA,1.469794010732214
IND509203AAA → IND509301AAA,1.468864468864469
IND176061AAA → IND160002AAC,1.4683875530410184
IND382430AAB → IND370201AAA,1.4680851063829787
IND415709AAA → IND416122AAA,1.4666666666666666
